,date,price,asin,market
1787,2019-11-23,0.0,B09GSWML11,us
1788,2019-11-24,0.0,B09GSWML11,us
1789,2019-11-25,0.0,B09GSWML11,us
1790,2019-11-26,0.0,B09GSWML11,us
1791,2019-11-27,0.0,B09GSWML11,us
1792,2019-11-28,0.0,B09GSWML11,us
1793,2019-11-29,0.0,B09GSWML11,us
1794,2019-11-30,0.0,B09GSWML11,us
1795,2019-12-01,0.0,B09GSWML11,us
1796,2019-12-02,0.0,B09GSWML11,us
1797,2019-12-03,0.0,B09GSWML11,us
1798,2019-12-04,0.0,B09GSWML11,us
1799,2019-12-05,0.0,B09GSWML11,us
1800,2019-12-06,0.0,B09GSWML11,us
1801,2019-12-07,0.0,B09GSWML11,us
1802,2019-12-08,0.0,B09GSWML11,us
1803,2019-12-09,0.0,B09GSWML11,us
1804,2019-12-10,0.0,B09GSWML11,us
1805,2019-12-11,0.0,B09GSWML11,us
1806,2019-12-12,0.0,B09GSWML11,us
1807,2019-12-13,0.0,B09GSWML11,us
1808,2019-12-14,0.0,B09GSWML11,us
1809,2019-12-15,0.0,B09GSWML11,us
1810,2019-12-16,0.0,B09GSWML11,us
1811,2019-12-17,0.0,B09GSWML11,us
1812,2019-12-18,0.0,B09GSWML11,us
1813,2019-12-19,0.0,B09GSWML11,us
1814,2019-12-20,0.0,B09GSWML11,us
1815,2019-12-21,0.0,B09GSWML11,us
1816,2019-12-22,0.0,B09GSWML11,us
1817,2019-12-23,0.0,B09GSWML11,us
1818,2019-12-24,0.0,B09GSWML11,us
1819,2019-12-25,0.0,B09GSWML11,us
1820,2019-12-26,0.0,B09GSWML11,us
1821,2019-12-27,0.0,B09GSWML11,us
1822,2019-12-28,0.0,B09GSWML11,us
1823,2019-12-29,0.0,B09GSWML11,us
1824,2019-12-30,0.0,B09GSWML11,us
1825,2019-12-31,0.0,B09GSWML11,us
1826,2020-01-01,0.0,B09GSWML11,us
1827,2020-01-02,0.0,B09GSWML11,us
1828,2020-01-03,0.0,B09GSWML11,us
1829,2020-01-04,0.0,B09GSWML11,us
1830,2020-01-05,0.0,B09GSWML11,us
1831,2020-01-06,0.0,B09GSWML11,us
1832,2020-01-07,0.0,B09GSWML11,us
1833,2020-01-08,0.0,B09GSWML11,us
1834,2020-01-09,0.0,B09GSWML11,us
1835,2020-01-10,0.0,B09GSWML11,us
1836,2020-01-11,0.0,B09GSWML11,us
1837,2020-01-12,0.0,B09GSWML11,us
1838,2020-01-13,0.0,B09GSWML11,us
1839,2020-01-14,0.0,B09GSWML11,us
1840,2020-01-15,0.0,B09GSWML11,us
1841,2020-01-16,0.0,B09GSWML11,us
1842,2020-01-17,0.0,B09GSWML11,us
1843,2020-01-18,0.0,B09GSWML11,us
1844,2020-01-19,0.0,B09GSWML11,us
1845,2020-01-20,0.0,B09GSWML11,us
1846,2020-01-21,0.0,B09GSWML11,us
1847,2020-01-22,0.0,B09GSWML11,us
1848,2020-01-23,0.0,B09GSWML11,us
1849,2020-01-24,0.0,B09GSWML11,us
1850,2020-01-25,0.0,B09GSWML11,us
1851,2020-01-26,0.0,B09GSWML11,us
1852,2020-01-27,0.0,B09GSWML11,us
1853,2020-01-28,0.0,B09GSWML11,us
1854,2020-01-29,0.0,B09GSWML11,us
1855,2020-01-30,0.0,B09GSWML11,us
1856,2020-01-31,0.0,B09GSWML11,us
1857,2020-02-01,0.0,B09GSWML11,us
1858,2020-02-02,0.0,B09GSWML11,us
1859,2020-02-03,0.0,B09GSWML11,us
1860,2020-02-04,0.0,B09GSWML11,us
1861,2020-02-05,0.0,B09GSWML11,us
1862,2020-02-06,0.0,B09GSWML11,us
1863,2020-02-07,0.0,B09GSWML11,us
1864,2020-02-08,0.0,B09GSWML11,us
1865,2020-02-09,0.0,B09GSWML11,us
1866,2020-02-10,0.0,B09GSWML11,us
1867,2020-02-11,0.0,B09GSWML11,us
1868,2020-02-12,0.0,B09GSWML11,us
1869,2020-02-13,0.0,B09GSWML11,us
1870,2020-02-14,0.0,B09GSWML11,us
1871,2020-02-15,0.0,B09GSWML11,us
1872,2020-02-16,0.0,B09GSWML11,us
1873,2020-02-17,0.0,B09GSWML11,us
1874,2020-02-18,0.0,B09GSWML11,us
1875,2020-02-19,0.0,B09GSWML11,us
1876,2020-02-20,0.0,B09GSWML11,us
1877,2020-02-21,0.0,B09GSWML11,us
1878,2020-02-22,0.0,B09GSWML11,us
1879,2020-02-23,0.0,B09GSWML11,us
1880,2020-02-24,0.0,B09GSWML11,us
1881,2020-02-25,0.0,B09GSWML11,us
1882,2020-02-26,0.0,B09GSWML11,us
1883,2020-02-27,0.0,B09GSWML11,us
1884,2020-02-28,0.0,B09GSWML11,us
1885,2020-02-29,0.0,B09GSWML11,us
1886,2020-03-01,0.0,B09GSWML11,us
1887,2020-03-02,0.0,B09GSWML11,us
1888,2020-03-03,0.0,B09GSWML11,us
1889,2020-03-04,0.0,B09GSWML11,us
1890,2020-03-05,0.0,B09GSWML11,us
1891,2020-03-06,0.0,B09GSWML11,us
1892,2020-03-07,0.0,B09GSWML11,us
1893,2020-03-08,0.0,B09GSWML11,us
1894,2020-03-09,0.0,B09GSWML11,us
1895,2020-03-10,0.0,B09GSWML11,us
1896,2020-03-11,0.0,B09GSWML11,us
1897,2020-03-12,0.0,B09GSWML11,us
1898,2020-03-13,0.0,B09GSWML11,us
1899,2020-03-14,0.0,B09GSWML11,us
1900,2020-03-15,0.0,B09GSWML11,us
1901,2020-03-16,0.0,B09GSWML11,us
1902,2020-03-17,0.0,B09GSWML11,us
1903,2020-03-18,0.0,B09GSWML11,us
1904,2020-03-19,0.0,B09GSWML11,us
1905,2020-03-20,0.0,B09GSWML11,us
1906,2020-03-21,0.0,B09GSWML11,us
1907,2020-03-22,0.0,B09GSWML11,us
1908,2020-03-23,0.0,B09GSWML11,us
1909,2020-03-24,0.0,B09GSWML11,us
1910,2020-03-25,0.0,B09GSWML11,us
1911,2020-03-26,0.0,B09GSWML11,us
1912,2020-03-27,0.0,B09GSWML11,us
1913,2020-03-28,0.0,B09GSWML11,us
1914,2020-03-29,0.0,B09GSWML11,us
1915,2020-03-30,0.0,B09GSWML11,us
1916,2020-03-31,0.0,B09GSWML11,us
1917,2020-04-01,0.0,B09GSWML11,us
1918,2020-04-02,0.0,B09GSWML11,us
1919,2020-04-03,0.0,B09GSWML11,us
1920,2020-04-04,0.0,B09GSWML11,us
1921,2020-04-05,0.0,B09GSWML11,us
1922,2020-04-06,0.0,B09GSWML11,us
1923,2020-04-07,0.0,B09GSWML11,us
1924,2020-04-08,0.0,B09GSWML11,us
1925,2020-04-09,0.0,B09GSWML11,us
1926,2020-04-10,0.0,B09GSWML11,us
1927,2020-04-11,0.0,B09GSWML11,us
1928,2020-04-12,0.0,B09GSWML11,us
1929,2020-04-13,0.0,B09GSWML11,us
1930,2020-04-14,0.0,B09GSWML11,us
1931,2020-04-15,0.0,B09GSWML11,us
1932,2020-04-16,0.0,B09GSWML11,us
1933,2020-04-17,0.0,B09GSWML11,us
1934,2020-04-18,0.0,B09GSWML11,us
1935,2020-04-19,0.0,B09GSWML11,us
1936,2020-04-20,0.0,B09GSWML11,us
1937,2020-04-21,0.0,B09GSWML11,us
1938,2020-04-22,0.0,B09GSWML11,us
1939,2020-04-23,0.0,B09GSWML11,us
1940,2020-04-24,0.0,B09GSWML11,us
1941,2020-04-25,0.0,B09GSWML11,us
1942,2020-04-26,0.0,B09GSWML11,us
1943,2020-04-27,0.0,B09GSWML11,us
1944,2020-04-28,0.0,B09GSWML11,us
1945,2020-04-29,0.0,B09GSWML11,us
1946,2020-04-30,0.0,B09GSWML11,us
1947,2020-05-01,0.0,B09GSWML11,us
1948,2020-05-02,0.0,B09GSWML11,us
1949,2020-05-03,0.0,B09GSWML11,us
1950,2020-05-04,0.0,B09GSWML11,us
1951,2020-05-05,0.0,B09GSWML11,us
1952,2020-05-06,0.0,B09GSWML11,us
1953,2020-05-07,0.0,B09GSWML11,us
1954,2020-05-08,0.0,B09GSWML11,us
1955,2020-05-09,0.0,B09GSWML11,us
1956,2020-05-10,0.0,B09GSWML11,us
1957,2020-05-11,0.0,B09GSWML11,us
1958,2020-05-12,0.0,B09GSWML11,us
1959,2020-05-13,0.0,B09GSWML11,us
1960,2020-05-14,0.0,B09GSWML11,us
1961,2020-05-15,0.0,B09GSWML11,us
1962,2020-05-16,0.0,B09GSWML11,us
1963,2020-05-17,0.0,B09GSWML11,us
1964,2020-05-18,0.0,B09GSWML11,us
1965,2020-05-19,0.0,B09GSWML11,us
1966,2020-05-20,0.0,B09GSWML11,us
1967,2020-05-21,0.0,B09GSWML11,us
1968,2020-05-22,0.0,B09GSWML11,us
1969,2020-05-23,0.0,B09GSWML11,us
1970,2020-05-24,0.0,B09GSWML11,us
1971,2020-05-25,0.0,B09GSWML11,us
1972,2020-05-26,0.0,B09GSWML11,us
1973,2020-05-27,0.0,B09GSWML11,us
1974,2020-05-28,0.0,B09GSWML11,us
1975,2020-05-29,0.0,B09GSWML11,us
1976,2020-05-30,0.0,B09GSWML11,us
1977,2020-05-31,0.0,B09GSWML11,us
1978,2020-06-01,0.0,B09GSWML11,us
1979,2020-06-02,0.0,B09GSWML11,us
1980,2020-06-03,0.0,B09GSWML11,us
1981,2020-06-04,0.0,B09GSWML11,us
1982,2020-06-05,0.0,B09GSWML11,us
1983,2020-06-06,0.0,B09GSWML11,us
1984,2020-06-07,0.0,B09GSWML11,us
1985,2020-06-08,0.0,B09GSWML11,us
1986,2020-06-09,0.0,B09GSWML11,us
1987,2020-06-10,0.0,B09GSWML11,us
1988,2020-06-11,0.0,B09GSWML11,us
1989,2020-06-12,0.0,B09GSWML11,us
1990,2020-06-13,0.0,B09GSWML11,us
1991,2020-06-14,0.0,B09GSWML11,us
1992,2020-06-15,0.0,B09GSWML11,us
1993,2020-06-16,0.0,B09GSWML11,us
1994,2020-06-17,0.0,B09GSWML11,us
1995,2020-06-18,0.0,B09GSWML11,us
1996,2020-06-19,0.0,B09GSWML11,us
1997,2020-06-20,0.0,B09GSWML11,us
1998,2020-06-21,0.0,B09GSWML11,us
1999,2020-06-22,0.0,B09GSWML11,us
2000,2020-06-23,0.0,B09GSWML11,us
2001,2020-06-24,0.0,B09GSWML11,us
2002,2020-06-25,0.0,B09GSWML11,us
2003,2020-06-26,0.0,B09GSWML11,us
2004,2020-06-27,0.0,B09GSWML11,us
2005,2020-06-28,0.0,B09GSWML11,us
2006,2020-06-29,0.0,B09GSWML11,us
2007,2020-06-30,0.0,B09GSWML11,us
2008,2020-07-01,0.0,B09GSWML11,us
2009,2020-07-02,0.0,B09GSWML11,us
2010,2020-07-03,0.0,B09GSWML11,us
2011,2020-07-04,0.0,B09GSWML11,us
2012,2020-07-05,0.0,B09GSWML11,us
2013,2020-07-06,0.0,B09GSWML11,us
2014,2020-07-07,0.0,B09GSWML11,us
2015,2020-07-08,0.0,B09GSWML11,us
2016,2020-07-09,0.0,B09GSWML11,us
2017,2020-07-10,0.0,B09GSWML11,us
2018,2020-07-11,0.0,B09GSWML11,us
2019,2020-07-12,0.0,B09GSWML11,us
2020,2020-07-13,0.0,B09GSWML11,us
2021,2020-07-14,0.0,B09GSWML11,us
2022,2020-07-15,0.0,B09GSWML11,us
2023,2020-07-16,0.0,B09GSWML11,us
2024,2020-07-17,0.0,B09GSWML11,us
2025,2020-07-18,0.0,B09GSWML11,us
2026,2020-07-19,0.0,B09GSWML11,us
2027,2020-07-20,0.0,B09GSWML11,us
2028,2020-07-21,0.0,B09GSWML11,us
2029,2020-07-22,0.0,B09GSWML11,us
2030,2020-07-23,0.0,B09GSWML11,us
2031,2020-07-24,0.0,B09GSWML11,us
2032,2020-07-25,0.0,B09GSWML11,us
2033,2020-07-26,0.0,B09GSWML11,us
2034,2020-07-27,0.0,B09GSWML11,us
2035,2020-07-28,0.0,B09GSWML11,us
2036,2020-07-29,0.0,B09GSWML11,us
2037,2020-07-30,0.0,B09GSWML11,us
2038,2020-07-31,0.0,B09GSWML11,us
2039,2020-08-01,0.0,B09GSWML11,us
2040,2020-08-02,0.0,B09GSWML11,us
2041,2020-08-03,0.0,B09GSWML11,us
2042,2020-08-04,0.0,B09GSWML11,us
2043,2020-08-05,0.0,B09GSWML11,us
2044,2020-08-06,0.0,B09GSWML11,us
2045,2020-08-07,0.0,B09GSWML11,us
2046,2020-08-08,0.0,B09GSWML11,us
2047,2020-08-09,0.0,B09GSWML11,us
2048,2020-08-10,0.0,B09GSWML11,us
2049,2020-08-11,0.0,B09GSWML11,us
2050,2020-08-12,0.0,B09GSWML11,us
2051,2020-08-13,0.0,B09GSWML11,us
2052,2020-08-14,0.0,B09GSWML11,us
2053,2020-08-15,0.0,B09GSWML11,us
2054,2020-08-16,0.0,B09GSWML11,us
2055,2020-08-17,0.0,B09GSWML11,us
2056,2020-08-18,0.0,B09GSWML11,us
2057,2020-08-19,0.0,B09GSWML11,us
2058,2020-08-20,0.0,B09GSWML11,us
2059,2020-08-21,0.0,B09GSWML11,us
2060,2020-08-22,0.0,B09GSWML11,us
2061,2020-08-23,0.0,B09GSWML11,us
2062,2020-08-24,0.0,B09GSWML11,us
2063,2020-08-25,0.0,B09GSWML11,us
2064,2020-08-26,0.0,B09GSWML11,us
2065,2020-08-27,0.0,B09GSWML11,us
2066,2020-08-28,0.0,B09GSWML11,us
2067,2020-08-29,0.0,B09GSWML11,us
2068,2020-08-30,0.0,B09GSWML11,us
2069,2020-08-31,0.0,B09GSWML11,us
2070,2020-09-01,0.0,B09GSWML11,us
2071,2020-09-02,0.0,B09GSWML11,us
2072,2020-09-03,0.0,B09GSWML11,us
2073,2020-09-04,0.0,B09GSWML11,us
2074,2020-09-05,0.0,B09GSWML11,us
2075,2020-09-06,0.0,B09GSWML11,us
2076,2020-09-07,0.0,B09GSWML11,us
2077,2020-09-08,0.0,B09GSWML11,us
2078,2020-09-09,0.0,B09GSWML11,us
2079,2020-09-10,0.0,B09GSWML11,us
2080,2020-09-11,0.0,B09GSWML11,us
2081,2020-09-12,0.0,B09GSWML11,us
2082,2020-09-13,0.0,B09GSWML11,us
2083,2020-09-14,0.0,B09GSWML11,us
2084,2020-09-15,0.0,B09GSWML11,us
2085,2020-09-16,0.0,B09GSWML11,us
2086,2020-09-17,0.0,B09GSWML11,us
2087,2020-09-18,0.0,B09GSWML11,us
2088,2020-09-19,0.0,B09GSWML11,us
2089,2020-09-20,0.0,B09GSWML11,us
2090,2020-09-21,0.0,B09GSWML11,us
2091,2020-09-22,0.0,B09GSWML11,us
2092,2020-09-23,0.0,B09GSWML11,us
2093,2020-09-24,0.0,B09GSWML11,us
2094,2020-09-25,0.0,B09GSWML11,us
2095,2020-09-26,0.0,B09GSWML11,us
2096,2020-09-27,0.0,B09GSWML11,us
2097,2020-09-28,0.0,B09GSWML11,us
2098,2020-09-29,0.0,B09GSWML11,us
2099,2020-09-30,0.0,B09GSWML11,us
2100,2020-10-01,0.0,B09GSWML11,us
2101,2020-10-02,0.0,B09GSWML11,us
2102,2020-10-03,0.0,B09GSWML11,us
2103,2020-10-04,0.0,B09GSWML11,us
2104,2020-10-05,0.0,B09GSWML11,us
2105,2020-10-06,0.0,B09GSWML11,us
2106,2020-10-07,0.0,B09GSWML11,us
2107,2020-10-08,0.0,B09GSWML11,us
2108,2020-10-09,0.0,B09GSWML11,us
2109,2020-10-10,0.0,B09GSWML11,us
2110,2020-10-11,0.0,B09GSWML11,us
2111,2020-10-12,0.0,B09GSWML11,us
2112,2020-10-13,0.0,B09GSWML11,us
2113,2020-10-14,0.0,B09GSWML11,us
2114,2020-10-15,0.0,B09GSWML11,us
2115,2020-10-16,0.0,B09GSWML11,us
2116,2020-10-17,0.0,B09GSWML11,us
2117,2020-10-18,0.0,B09GSWML11,us
2118,2020-10-19,0.0,B09GSWML11,us
2119,2020-10-20,0.0,B09GSWML11,us
2120,2020-10-21,0.0,B09GSWML11,us
2121,2020-10-22,0.0,B09GSWML11,us
2122,2020-10-23,0.0,B09GSWML11,us
2123,2020-10-24,0.0,B09GSWML11,us
2124,2020-10-25,0.0,B09GSWML11,us
2125,2020-10-26,0.0,B09GSWML11,us
2126,2020-10-27,0.0,B09GSWML11,us
2127,2020-10-28,0.0,B09GSWML11,us
2128,2020-10-29,0.0,B09GSWML11,us
2129,2020-10-30,0.0,B09GSWML11,us
2130,2020-10-31,0.0,B09GSWML11,us
2131,2020-11-01,0.0,B09GSWML11,us
2132,2020-11-02,0.0,B09GSWML11,us
2133,2020-11-03,0.0,B09GSWML11,us
2134,2020-11-04,0.0,B09GSWML11,us
2135,2020-11-05,0.0,B09GSWML11,us
2136,2020-11-06,0.0,B09GSWML11,us
2137,2020-11-07,0.0,B09GSWML11,us
2138,2020-11-08,0.0,B09GSWML11,us
2139,2020-11-09,0.0,B09GSWML11,us
2140,2020-11-10,0.0,B09GSWML11,us
2141,2020-11-11,0.0,B09GSWML11,us
2142,2020-11-12,0.0,B09GSWML11,us
2143,2020-11-13,0.0,B09GSWML11,us
2144,2020-11-14,0.0,B09GSWML11,us
2145,2020-11-15,0.0,B09GSWML11,us
2146,2020-11-16,0.0,B09GSWML11,us
2147,2020-11-17,0.0,B09GSWML11,us
2148,2020-11-18,0.0,B09GSWML11,us
2149,2020-11-19,0.0,B09GSWML11,us
2150,2020-11-20,0.0,B09GSWML11,us
2151,2020-11-21,0.0,B09GSWML11,us
2152,2020-11-22,0.0,B09GSWML11,us
2153,2020-11-23,0.0,B09GSWML11,us
2154,2020-11-24,0.0,B09GSWML11,us
2155,2020-11-25,0.0,B09GSWML11,us
2156,2020-11-26,0.0,B09GSWML11,us
2157,2020-11-27,0.0,B09GSWML11,us
2158,2020-11-28,0.0,B09GSWML11,us
2159,2020-11-29,0.0,B09GSWML11,us
2160,2020-11-30,0.0,B09GSWML11,us
2161,2020-12-01,0.0,B09GSWML11,us
2162,2020-12-02,0.0,B09GSWML11,us
2163,2020-12-03,0.0,B09GSWML11,us
2164,2020-12-04,0.0,B09GSWML11,us
2165,2020-12-05,0.0,B09GSWML11,us
2166,2020-12-06,0.0,B09GSWML11,us
2167,2020-12-07,0.0,B09GSWML11,us
2168,2020-12-08,0.0,B09GSWML11,us
2169,2020-12-09,0.0,B09GSWML11,us
2170,2020-12-10,0.0,B09GSWML11,us
2171,2020-12-11,0.0,B09GSWML11,us
2172,2020-12-12,0.0,B09GSWML11,us
2173,2020-12-13,0.0,B09GSWML11,us
2174,2020-12-14,0.0,B09GSWML11,us
2175,2020-12-15,0.0,B09GSWML11,us
2176,2020-12-16,0.0,B09GSWML11,us
2177,2020-12-17,0.0,B09GSWML11,us
2178,2020-12-18,0.0,B09GSWML11,us
2179,2020-12-19,0.0,B09GSWML11,us
2180,2020-12-20,0.0,B09GSWML11,us
2181,2020-12-21,0.0,B09GSWML11,us
2182,2020-12-22,0.0,B09GSWML11,us
2183,2020-12-23,0.0,B09GSWML11,us
2184,2020-12-24,0.0,B09GSWML11,us
2185,2020-12-25,0.0,B09GSWML11,us
2186,2020-12-26,0.0,B09GSWML11,us
2187,2020-12-27,0.0,B09GSWML11,us
2188,2020-12-28,0.0,B09GSWML11,us
2189,2020-12-29,0.0,B09GSWML11,us
2190,2020-12-30,0.0,B09GSWML11,us
2191,2020-12-31,0.0,B09GSWML11,us
2192,2021-01-01,0.0,B09GSWML11,us
2193,2021-01-02,0.0,B09GSWML11,us
2194,2021-01-03,0.0,B09GSWML11,us
2195,2021-01-04,0.0,B09GSWML11,us
2196,2021-01-05,0.0,B09GSWML11,us
2197,2021-01-06,0.0,B09GSWML11,us
2198,2021-01-07,0.0,B09GSWML11,us
2199,2021-01-08,0.0,B09GSWML11,us
2200,2021-01-09,0.0,B09GSWML11,us
2201,2021-01-10,0.0,B09GSWML11,us
2202,2021-01-11,0.0,B09GSWML11,us
2203,2021-01-12,0.0,B09GSWML11,us
2204,2021-01-13,0.0,B09GSWML11,us
2205,2021-01-14,0.0,B09GSWML11,us
2206,2021-01-15,0.0,B09GSWML11,us
2207,2021-01-16,0.0,B09GSWML11,us
2208,2021-01-17,0.0,B09GSWML11,us
2209,2021-01-18,0.0,B09GSWML11,us
2210,2021-01-19,0.0,B09GSWML11,us
2211,2021-01-20,0.0,B09GSWML11,us
2212,2021-01-21,0.0,B09GSWML11,us
2213,2021-01-22,0.0,B09GSWML11,us
2214,2021-01-23,0.0,B09GSWML11,us
2215,2021-01-24,0.0,B09GSWML11,us
2216,2021-01-25,0.0,B09GSWML11,us
2217,2021-01-26,0.0,B09GSWML11,us
2218,2021-01-27,0.0,B09GSWML11,us
2219,2021-01-28,0.0,B09GSWML11,us
2220,2021-01-29,0.0,B09GSWML11,us
2221,2021-01-30,0.0,B09GSWML11,us
2222,2021-01-31,0.0,B09GSWML11,us
2223,2021-02-01,0.0,B09GSWML11,us
2224,2021-02-02,0.0,B09GSWML11,us
2225,2021-02-03,0.0,B09GSWML11,us
2226,2021-02-04,0.0,B09GSWML11,us
2227,2021-02-05,0.0,B09GSWML11,us
2228,2021-02-06,0.0,B09GSWML11,us
2229,2021-02-07,0.0,B09GSWML11,us
2230,2021-02-08,0.0,B09GSWML11,us
2231,2021-02-09,0.0,B09GSWML11,us
2232,2021-02-10,0.0,B09GSWML11,us
2233,2021-02-11,0.0,B09GSWML11,us
2234,2021-02-12,0.0,B09GSWML11,us
2235,2021-02-13,0.0,B09GSWML11,us
2236,2021-02-14,0.0,B09GSWML11,us
2237,2021-02-15,0.0,B09GSWML11,us
2238,2021-02-16,0.0,B09GSWML11,us
2239,2021-02-17,0.0,B09GSWML11,us
2240,2021-02-18,0.0,B09GSWML11,us
2241,2021-02-19,0.0,B09GSWML11,us
2242,2021-02-20,0.0,B09GSWML11,us
2243,2021-02-21,0.0,B09GSWML11,us
2244,2021-02-22,0.0,B09GSWML11,us
2245,2021-02-23,0.0,B09GSWML11,us
2246,2021-02-24,0.0,B09GSWML11,us
2247,2021-02-25,0.0,B09GSWML11,us
2248,2021-02-26,0.0,B09GSWML11,us
2249,2021-02-27,0.0,B09GSWML11,us
2250,2021-02-28,0.0,B09GSWML11,us
2251,2021-03-01,0.0,B09GSWML11,us
2252,2021-03-02,0.0,B09GSWML11,us
2253,2021-03-03,0.0,B09GSWML11,us
2254,2021-03-04,0.0,B09GSWML11,us
2255,2021-03-05,0.0,B09GSWML11,us
2256,2021-03-06,0.0,B09GSWML11,us
2257,2021-03-07,0.0,B09GSWML11,us
2258,2021-03-08,0.0,B09GSWML11,us
2259,2021-03-09,0.0,B09GSWML11,us
2260,2021-03-10,0.0,B09GSWML11,us
2261,2021-03-11,0.0,B09GSWML11,us
2262,2021-03-12,0.0,B09GSWML11,us
2263,2021-03-13,0.0,B09GSWML11,us
2264,2021-03-14,0.0,B09GSWML11,us
2265,2021-03-15,0.0,B09GSWML11,us
2266,2021-03-16,0.0,B09GSWML11,us
2267,2021-03-17,0.0,B09GSWML11,us
2268,2021-03-18,0.0,B09GSWML11,us
2269,2021-03-19,0.0,B09GSWML11,us
2270,2021-03-20,0.0,B09GSWML11,us
2271,2021-03-21,0.0,B09GSWML11,us
2272,2021-03-22,0.0,B09GSWML11,us
2273,2021-03-23,0.0,B09GSWML11,us
2274,2021-03-24,0.0,B09GSWML11,us
2275,2021-03-25,0.0,B09GSWML11,us
2276,2021-03-26,0.0,B09GSWML11,us
2277,2021-03-27,0.0,B09GSWML11,us
2278,2021-03-28,0.0,B09GSWML11,us
2279,2021-03-29,0.0,B09GSWML11,us
2280,2021-03-30,0.0,B09GSWML11,us
2281,2021-03-31,0.0,B09GSWML11,us
2282,2021-04-01,0.0,B09GSWML11,us
2283,2021-04-02,0.0,B09GSWML11,us
2284,2021-04-03,0.0,B09GSWML11,us
2285,2021-04-04,0.0,B09GSWML11,us
2286,2021-04-05,0.0,B09GSWML11,us
2287,2021-04-06,0.0,B09GSWML11,us
2288,2021-04-07,0.0,B09GSWML11,us
2289,2021-04-08,0.0,B09GSWML11,us
2290,2021-04-09,0.0,B09GSWML11,us
2291,2021-04-10,0.0,B09GSWML11,us
2292,2021-04-11,0.0,B09GSWML11,us
2293,2021-04-12,0.0,B09GSWML11,us
2294,2021-04-13,0.0,B09GSWML11,us
2295,2021-04-14,0.0,B09GSWML11,us
2296,2021-04-15,0.0,B09GSWML11,us
2297,2021-04-16,0.0,B09GSWML11,us
2298,2021-04-17,0.0,B09GSWML11,us
2299,2021-04-18,0.0,B09GSWML11,us
2300,2021-04-19,0.0,B09GSWML11,us
2301,2021-04-20,0.0,B09GSWML11,us
2302,2021-04-21,0.0,B09GSWML11,us
2303,2021-04-22,0.0,B09GSWML11,us
2304,2021-04-23,0.0,B09GSWML11,us
2305,2021-04-24,0.0,B09GSWML11,us
2306,2021-04-25,0.0,B09GSWML11,us
2307,2021-04-26,0.0,B09GSWML11,us
2308,2021-04-27,0.0,B09GSWML11,us
2309,2021-04-28,0.0,B09GSWML11,us
2310,2021-04-29,0.0,B09GSWML11,us
2311,2021-04-30,0.0,B09GSWML11,us
2312,2021-05-01,0.0,B09GSWML11,us
2313,2021-05-02,0.0,B09GSWML11,us
2314,2021-05-03,0.0,B09GSWML11,us
2315,2021-05-04,0.0,B09GSWML11,us
2316,2021-05-05,0.0,B09GSWML11,us
2317,2021-05-06,0.0,B09GSWML11,us
2318,2021-05-07,0.0,B09GSWML11,us
2319,2021-05-08,0.0,B09GSWML11,us
2320,2021-05-09,0.0,B09GSWML11,us
2321,2021-05-10,0.0,B09GSWML11,us
2322,2021-05-11,0.0,B09GSWML11,us
2323,2021-05-12,0.0,B09GSWML11,us
2324,2021-05-13,0.0,B09GSWML11,us
2325,2021-05-14,0.0,B09GSWML11,us
2326,2021-05-15,0.0,B09GSWML11,us
2327,2021-05-16,0.0,B09GSWML11,us
2328,2021-05-17,0.0,B09GSWML11,us
2329,2021-05-18,0.0,B09GSWML11,us
2330,2021-05-19,0.0,B09GSWML11,us
2331,2021-05-20,0.0,B09GSWML11,us
2332,2021-05-21,0.0,B09GSWML11,us
2333,2021-05-22,0.0,B09GSWML11,us
2334,2021-05-23,0.0,B09GSWML11,us
2335,2021-05-24,0.0,B09GSWML11,us
2336,2021-05-25,0.0,B09GSWML11,us
2337,2021-05-26,0.0,B09GSWML11,us
2338,2021-05-27,0.0,B09GSWML11,us
2339,2021-05-28,0.0,B09GSWML11,us
2340,2021-05-29,0.0,B09GSWML11,us
2341,2021-05-30,0.0,B09GSWML11,us
2342,2021-05-31,0.0,B09GSWML11,us
2343,2021-06-01,0.0,B09GSWML11,us
2344,2021-06-02,0.0,B09GSWML11,us
2345,2021-06-03,0.0,B09GSWML11,us
2346,2021-06-04,0.0,B09GSWML11,us
2347,2021-06-05,0.0,B09GSWML11,us
2348,2021-06-06,0.0,B09GSWML11,us
2349,2021-06-07,0.0,B09GSWML11,us
2350,2021-06-08,0.0,B09GSWML11,us
2351,2021-06-09,0.0,B09GSWML11,us
2352,2021-06-10,0.0,B09GSWML11,us
2353,2021-06-11,0.0,B09GSWML11,us
2354,2021-06-12,0.0,B09GSWML11,us
2355,2021-06-13,0.0,B09GSWML11,us
2356,2021-06-14,0.0,B09GSWML11,us
2357,2021-06-15,0.0,B09GSWML11,us
2358,2021-06-16,0.0,B09GSWML11,us
2359,2021-06-17,0.0,B09GSWML11,us
2360,2021-06-18,0.0,B09GSWML11,us
2361,2021-06-19,0.0,B09GSWML11,us
2362,2021-06-20,0.0,B09GSWML11,us
2363,2021-06-21,0.0,B09GSWML11,us
2364,2021-06-22,0.0,B09GSWML11,us
2365,2021-06-23,0.0,B09GSWML11,us
2366,2021-06-24,0.0,B09GSWML11,us
2367,2021-06-25,0.0,B09GSWML11,us
2368,2021-06-26,0.0,B09GSWML11,us
